2024/06/02 07:59:44 [emerg] 1#1: host not found in upstream "php" in /etc/nginx/conf.d/default.conf:24
2024/06/02 08:07:17 [emerg] 1#1: host not found in upstream "app" in /etc/nginx/conf.d/default.conf:24
2024/06/09 07:26:03 [error] 30#30: *7222 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7224 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7226 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:03 [error] 30#30: *7228 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:04 [error] 30#30: *7230 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:04 [error] 28#28: *7232 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:04 [error] 28#28: *7234 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:04 [error] 28#28: *7238 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:26:04 [error] 28#28: *7236 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11653 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11658 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11660 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11662 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11664 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11666 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11668 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
2024/06/09 07:35:42 [error] 28#28: *11670 upstream timed out (110: Connection timed out) while reading response header from upstream, client: 172.26.0.1, server: localhost, request: "POST /coupon/send HTTP/1.1", upstream: "fastcgi://172.26.0.4:9000", host: "localhost"
